order_id,order_date,ship_date,ship_mode,customer_id,product_id,quantity,unit_price,discount,gross_revenue,net_revenue,profit
ORD-002901,2024-06-22,2024-06-26,First Class,CUST-0454,PROD-0011,2,71.13,0.0,142.26,142.26,37.1
ORD-002902,2024-01-18,2024-01-24,Standard Class,CUST-0079,PROD-0016,6,89.25,0.0,535.5,535.5,182.6
ORD-002903,2024-05-11,2024-05-15,First Class,CUST-0349,PROD-0028,2,10.84,0.0,21.68,21.68,3.5
ORD-002904,2023-08-13,2023-08-19,Standard Class,CUST-0411,PROD-0036,4,5.07,0.0,20.28,20.28,4.87
ORD-002905,2023-08-25,2023-08-30,Standard Class,CUST-0076,PROD-0006,1,1542.05,0.0,1542.05,1542.05,498.81
ORD-002906,2024-09-06,2024-09-11,Second Class,CUST-0364,PROD-0022,4,118.73,0.0,474.92,474.92,110.63
ORD-002907,2024-12-03,2024-12-10,Standard Class,CUST-0142,PROD-0006,1,1557.23,0.0,1557.23,1557.23,690.01
ORD-002908,2024-03-30,2024-04-04,Standard Class,CUST-0081,PROD-0028,5,12.36,0.0,61.8,61.8,18.39
ORD-002909,2023-12-09,2023-12-16,Standard Class,CUST-0218,PROD-0017,2,633.4,0.15,1266.8,1076.78,389.21
ORD-002910,2023-04-25,2023-04-29,Second Class,CUST-0224,PROD-0020,2,77.84,0.0,155.68,155.68,8.28
ORD-002911,2024-08-02,2024-08-03,Same Day,CUST-0415,PROD-0004,4,637.12,0.05,2548.48,2421.06,504.55
ORD-002912,2023-03-29,2023-04-02,Second Class,CUST-0099,PROD-0003,3,720.28,0.15,2160.84,1836.71,198.06
ORD-002913,2024-07-08,2024-07-11,Second Class,CUST-0269,PROD-0018,2,928.27,0.2,1856.54,1485.23,34.25
ORD-002914,2023-09-18,2023-09-25,Standard Class,CUST-0025,PROD-0034,1,8.25,0.0,8.25,8.25,2.08
ORD-002915,2023-01-09,2023-01-12,Second Class,CUST-0018,PROD-0018,6,908.63,0.15,5451.78,4634.01,1845.2
ORD-002916,2024-01-19,2024-01-24,Second Class,CUST-0225,PROD-0016,2,97.66,0.0,195.32,195.32,82.31
ORD-002917,2023-10-07,2023-10-12,Standard Class,CUST-0168,PROD-0017,2,609.28,0.0,1218.56,1218.56,80.87
ORD-002918,2024-05-11,2024-05-15,First Class,CUST-0456,PROD-0028,5,11.77,0.0,58.85,58.85,14.61
ORD-002919,2023-07-31,2023-08-07,Standard Class,CUST-0025,PROD-0022,5,114.21,0.0,571.05,571.05,53.01
ORD-002920,2024-12-28,2025-01-03,Standard Class,CUST-0354,PROD-0010,2,51.34,0.0,102.68,102.68,11.44
ORD-002921,2023-02-13,2023-02-18,Standard Class,CUST-0257,PROD-0024,5,64.3,0.0,321.5,321.5,109.01
ORD-002922,2024-07-24,2024-07-29,Standard Class,CUST-0436,PROD-0014,3,197.17,0.0,591.51,591.51,159.48
ORD-002923,2024-01-31,2024-02-06,Standard Class,CUST-0046,PROD-0011,1,80.7,0.0,80.7,80.7,24.74
ORD-002924,2024-02-09,2024-02-16,Standard Class,CUST-0137,PROD-0019,3,137.57,0.0,412.71,412.71,157.68
ORD-002925,2024-09-13,2024-09-19,Standard Class,CUST-0043,PROD-0007,2,1265.31,0.3,2530.62,1771.43,188.48
ORD-002926,2023-11-11,2023-11-14,Second Class,CUST-0154,PROD-0007,2,1343.73,0.0,2687.46,2687.46,430.63
ORD-002927,2024-06-16,2024-06-19,Second Class,CUST-0278,PROD-0012,2,40.12,0.0,80.24,80.24,19.29
ORD-002928,2024-03-20,2024-03-26,Standard Class,CUST-0226,PROD-0029,3,6.35,0.15,19.05,16.19,2.77
ORD-002929,2024-10-26,2024-10-29,Second Class,CUST-0314,PROD-0017,3,575.75,0.0,1727.25,1727.25,384.77
ORD-002930,2023-04-15,2023-04-21,Standard Class,CUST-0242,PROD-0032,5,11.22,0.05,56.1,53.3,20.36
ORD-002931,2024-05-13,2024-05-20,Standard Class,CUST-0137,PROD-0004,1,642.74,0.0,642.74,642.74,124.68
ORD-002932,2023-05-08,2023-05-10,Same Day,CUST-0238,PROD-0030,1,3.7,0.0,3.7,3.7,0.56
ORD-002933,2023-10-22,2023-10-26,Second Class,CUST-0233,PROD-0015,1,501.98,0.0,501.98,501.98,77.79
ORD-002934,2023-05-17,2023-05-23,Standard Class,CUST-0275,PROD-0031,2,3.0,0.0,6.0,6.0,0.55
ORD-002935,2024-10-25,2024-10-27,Same Day,CUST-0176,PROD-0018,2,826.22,0.0,1652.44,1652.44,661.33
ORD-002936,2023-08-08,2023-08-12,Second Class,CUST-0192,PROD-0030,1,4.29,0.0,4.29,4.29,1.87
ORD-002937,2023-01-19,2023-01-23,First Class,CUST-0179,PROD-0036,4,5.29,0.0,21.16,21.16,5.17
ORD-002938,2024-05-14,2024-05-21,Standard Class,CUST-0307,PROD-0020,1,77.56,0.25,77.56,58.17,7.68
ORD-002939,2023-07-18,2023-07-23,Standard Class,CUST-0135,PROD-0008,1,1255.61,0.0,1255.61,1255.61,383.25
ORD-002940,2023-11-04,2023-11-09,Standard Class,CUST-0228,PROD-0001,1,1060.31,0.0,1060.31,1060.31,241.58
ORD-002941,2023-09-18,2023-09-22,Second Class,CUST-0367,PROD-0007,3,1296.18,0.0,3888.54,3888.54,1470.67
ORD-002942,2023-05-08,2023-05-15,Standard Class,CUST-0126,PROD-0019,2,124.87,0.3,249.74,174.82,-6.11
ORD-002943,2024-01-17,2024-01-21,Second Class,CUST-0481,PROD-0019,1,128.01,0.2,128.01,102.41,-7.14
ORD-002944,2023-12-23,2023-12-26,Second Class,CUST-0040,PROD-0030,3,3.63,0.3,10.89,7.62,-0.68
ORD-002945,2024-08-09,2024-08-13,Second Class,CUST-0197,PROD-0030,3,3.99,0.0,11.97,11.97,3.46
ORD-002946,2023-11-17,2023-11-22,Standard Class,CUST-0484,PROD-0034,2,9.37,0.15,18.74,15.93,4.48
ORD-002947,2024-11-11,2024-11-18,Standard Class,CUST-0400,PROD-0016,2,87.25,0.1,174.5,157.05,57.52
ORD-002948,2024-01-12,2024-01-15,First Class,CUST-0250,PROD-0016,4,90.68,0.05,362.72,344.58,79.87
ORD-002949,2024-07-05,2024-07-10,Standard Class,CUST-0069,PROD-0035,8,10.41,0.0,83.28,83.28,7.71
ORD-002950,2023-03-18,2023-03-23,Standard Class,CUST-0100,PROD-0001,3,1081.07,0.0,3243.21,3243.21,801.07
ORD-002951,2024-03-18,2024-03-25,Standard Class,CUST-0159,PROD-0015,6,528.54,0.0,3171.24,3171.24,1080.99
ORD-002952,2023-03-06,2023-03-07,Same Day,CUST-0212,PROD-0029,2,6.33,0.0,12.66,12.66,4.96
ORD-002953,2024-11-11,2024-11-17,Standard Class,CUST-0457,PROD-0001,3,944.72,0.0,2834.16,2834.16,854.66
ORD-002954,2024-07-28,2024-07-31,First Class,CUST-0432,PROD-0024,5,59.16,0.0,295.8,295.8,55.34
ORD-002955,2023-08-31,2023-09-03,First Class,CUST-0486,PROD-0027,5,5.45,0.0,27.25,27.25,10.08
ORD-002956,2024-06-19,2024-06-26,Standard Class,CUST-0073,PROD-0033,1,6.37,0.0,6.37,6.37,2.76
ORD-002957,2023-03-19,2023-03-26,Standard Class,CUST-0408,PROD-0011,1,84.79,0.0,84.79,84.79,7.04
ORD-002958,2024-10-19,2024-10-24,Standard Class,CUST-0056,PROD-0032,5,12.74,0.0,63.7,63.7,13.23
ORD-002959,2024-04-07,2024-04-09,Same Day,CUST-0389,PROD-0021,3,194.13,0.0,582.39,582.39,79.15
ORD-002960,2023-10-14,2023-10-19,Standard Class,CUST-0192,PROD-0021,1,182.98,0.0,182.98,182.98,48.11
ORD-002961,2023-03-29,2023-04-04,Standard Class,CUST-0436,PROD-0022,1,130.1,0.0,130.1,130.1,14.02
ORD-002962,2024-10-25,2024-10-28,Second Class,CUST-0106,PROD-0036,3,4.72,0.0,14.16,14.16,4.8
ORD-002963,2023-04-13,2023-04-19,Standard Class,CUST-0263,PROD-0020,5,85.94,0.3,429.7,300.79,-17.93
ORD-002964,2023-09-25,2023-09-28,Second Class,CUST-0015,PROD-0005,1,1928.49,0.0,1928.49,1928.49,790.22
ORD-002965,2024-03-29,2024-04-03,Standard Class,CUST-0057,PROD-0012,6,35.19,0.2,211.14,168.91,27.62
ORD-002966,2024-04-24,2024-04-26,First Class,CUST-0203,PROD-0019,4,116.37,0.0,465.48,465.48,147.09
ORD-002967,2024-07-10,2024-07-16,Standard Class,CUST-0223,PROD-0007,2,1361.47,0.0,2722.94,2722.94,662.42
ORD-002968,2024-12-06,2024-12-10,First Class,CUST-0335,PROD-0031,2,3.28,0.0,6.56,6.56,0.44
ORD-002969,2024-06-12,2024-06-17,Standard Class,CUST-0280,PROD-0034,3,8.29,0.0,24.87,24.87,6.96
ORD-002970,2024-11-18,2024-11-24,Standard Class,CUST-0023,PROD-0015,3,581.48,0.2,1744.44,1395.55,56.07
ORD-002971,2024-02-15,2024-02-22,Standard Class,CUST-0056,PROD-0006,6,1627.3,0.0,9763.8,9763.8,567.99
ORD-002972,2024-08-05,2024-08-12,Standard Class,CUST-0402,PROD-0017,4,629.03,0.0,2516.12,2516.12,356.75
ORD-002973,2024-11-08,2024-11-10,Same Day,CUST-0067,PROD-0022,8,117.82,0.25,942.56,706.92,-56.03
ORD-002974,2024-07-26,2024-07-31,Standard Class,CUST-0443,PROD-0024,2,59.53,0.0,119.06,119.06,28.08
ORD-002975,2023-10-11,2023-10-17,Standard Class,CUST-0006,PROD-0030,6,3.65,0.2,21.9,17.52,2.08
ORD-002976,2023-06-25,2023-06-30,Standard Class,CUST-0400,PROD-0022,1,109.79,0.0,109.79,109.79,46.3
ORD-002977,2024-12-25,2024-12-31,Standard Class,CUST-0013,PROD-0036,4,5.01,0.25,20.04,15.03,-0.46
ORD-002978,2024-07-12,2024-07-19,Standard Class,CUST-0396,PROD-0024,5,55.37,0.0,276.85,276.85,84.58
ORD-002979,2024-01-06,2024-01-12,Standard Class,CUST-0003,PROD-0027,5,4.98,0.0,24.9,24.9,3.77
ORD-002980,2024-12-07,2024-12-10,Second Class,CUST-0294,PROD-0014,1,185.58,0.05,185.58,176.3,72.8
ORD-002981,2023-06-04,2023-06-06,First Class,CUST-0392,PROD-0006,1,1571.11,0.0,1571.11,1571.11,676.53
ORD-002982,2024-08-02,2024-08-07,Standard Class,CUST-0299,PROD-0031,2,3.16,0.0,6.32,6.32,0.57
ORD-002983,2023-03-25,2023-03-29,First Class,CUST-0476,PROD-0032,1,10.88,0.0,10.88,10.88,2.51
ORD-002984,2023-03-17,2023-03-24,Standard Class,CUST-0030,PROD-0020,2,76.31,0.0,152.62,152.62,23.1
ORD-002985,2024-10-11,2024-10-16,Second Class,CUST-0415,PROD-0015,2,520.35,0.0,1040.7,1040.7,159.8
ORD-002986,2024-04-09,2024-04-13,Second Class,CUST-0388,PROD-0036,2,5.37,0.0,10.74,10.74,0.8
ORD-002987,2023-08-18,2023-08-25,Standard Class,CUST-0199,PROD-0018,5,976.53,0.0,4882.65,4882.65,1132.87
ORD-002988,2023-03-23,2023-03-27,Second Class,CUST-0326,PROD-0015,4,499.0,0.15,1996.0,1696.6,478.54
ORD-002989,2023-12-08,2023-12-11,First Class,CUST-0216,PROD-0029,6,6.67,0.0,40.02,40.02,3.86
ORD-002990,2024-07-09,2024-07-16,Standard Class,CUST-0001,PROD-0020,5,80.37,0.0,401.85,401.85,178.14
ORD-002991,2023-04-30,2023-05-06,Standard Class,CUST-0372,PROD-0014,2,213.19,0.0,426.38,426.38,48.98
ORD-002992,2024-08-31,2024-09-05,Second Class,CUST-0027,PROD-0030,6,3.89,0.0,23.34,23.34,9.47
ORD-002993,2024-02-28,2024-03-01,First Class,CUST-0412,PROD-0031,1,2.99,0.0,2.99,2.99,0.71
ORD-002994,2024-01-06,2024-01-13,Standard Class,CUST-0158,PROD-0029,2,6.78,0.25,13.56,10.17,1.39
ORD-002995,2024-02-01,2024-02-04,Second Class,CUST-0078,PROD-0011,1,76.44,0.0,76.44,76.44,24.62
ORD-002996,2024-08-16,2024-08-23,Standard Class,CUST-0389,PROD-0014,1,206.37,0.0,206.37,206.37,39.12
ORD-002997,2024-03-20,2024-03-27,Standard Class,CUST-0214,PROD-0001,4,935.46,0.0,3741.84,3741.84,1159.9
ORD-002998,2023-03-11,2023-03-16,Standard Class,CUST-0442,PROD-0027,7,5.28,0.0,36.96,36.96,11.08
ORD-002999,2024-03-27,2024-03-30,First Class,CUST-0442,PROD-0029,3,6.96,0.0,20.88,20.88,2.76
ORD-003000,2023-05-28,2023-06-03,Standard Class,CUST-0290,PROD-0027,2,4.68,0.0,9.36,9.36,3.31
ORD-003001,2024-11-17,2024-11-20,Second Class,CUST-0228,PROD-0005,7,2102.66,0.0,14718.62,14718.62,1461.28
ORD-003002,2023-06-26,2023-07-01,Standard Class,CUST-0284,PROD-0027,2,5.47,0.0,10.94,10.94,1.28
ORD-003003,2023-08-26,2023-08-31,Standard Class,CUST-0104,PROD-0011,1,73.36,0.0,73.36,73.36,30.93
ORD-003004,2024-01-24,2024-01-30,Standard Class,CUST-0130,PROD-0018,5,969.05,0.0,4845.25,4845.25,2087.2
ORD-003005,2024-12-25,2024-12-30,Standard Class,CUST-0194,PROD-0017,2,580.29,0.15,1160.58,986.49,222.02
ORD-003006,2023-11-27,2023-12-02,Second Class,CUST-0451,PROD-0026,2,13.91,0.0,27.82,27.82,6.76
ORD-003007,2023-02-03,2023-02-07,Second Class,CUST-0428,PROD-0004,1,645.22,0.0,645.22,645.22,106.4
ORD-003008,2023-09-09,2023-09-16,Standard Class,CUST-0246,PROD-0022,3,125.3,0.0,375.9,375.9,20.27
ORD-003009,2023-12-25,2023-12-25,Same Day,CUST-0086,PROD-0024,2,53.18,0.2,106.36,85.09,1.96
ORD-003010,2024-01-09,2024-01-14,Standard Class,CUST-0155,PROD-0009,2,31.09,0.0,62.18,62.18,16.8
ORD-003011,2024-07-11,2024-07-18,Standard Class,CUST-0327,PROD-0029,1,6.62,0.0,6.62,6.62,0.68
ORD-003012,2023-03-18,2023-03-20,First Class,CUST-0063,PROD-0016,6,81.76,0.0,490.56,490.56,201.83
ORD-003013,2024-02-29,2024-03-04,First Class,CUST-0287,PROD-0026,4,15.49,0.0,61.96,61.96,14.8
ORD-003014,2023-06-13,2023-06-17,First Class,CUST-0269,PROD-0031,2,3.2,0.0,6.4,6.4,0.96
ORD-003015,2024-08-04,2024-08-10,Standard Class,CUST-0081,PROD-0020,1,84.02,0.0,84.02,84.02,26.6
ORD-003016,2023-11-04,2023-11-09,Standard Class,CUST-0201,PROD-0020,1,83.11,0.0,83.11,83.11,21.0
ORD-003017,2023-01-20,2023-01-27,Standard Class,CUST-0242,PROD-0001,1,1004.41,0.0,1004.41,1004.41,325.34
ORD-003018,2023-05-31,2023-06-05,Second Class,CUST-0077,PROD-0002,4,891.81,0.2,3567.24,2853.79,23.56
ORD-003019,2023-03-10,2023-03-17,Standard Class,CUST-0188,PROD-0018,2,833.82,0.0,1667.64,1667.64,128.84
ORD-003020,2024-02-20,2024-02-26,Standard Class,CUST-0445,PROD-0018,2,942.1,0.0,1884.2,1884.2,362.15
ORD-003021,2023-09-16,2023-09-21,Standard Class,CUST-0208,PROD-0029,1,7.31,0.25,7.31,5.48,0.95
ORD-003022,2024-07-09,2024-07-11,First Class,CUST-0175,PROD-0019,1,130.88,0.0,130.88,130.88,56.4
ORD-003023,2024-12-06,2024-12-12,Standard Class,CUST-0073,PROD-0016,2,91.57,0.0,183.14,183.14,67.44
ORD-003024,2023-12-10,2023-12-17,Standard Class,CUST-0443,PROD-0017,1,555.22,0.0,555.22,555.22,87.26
ORD-003025,2023-12-17,2023-12-22,Standard Class,CUST-0340,PROD-0035,3,10.91,0.05,32.73,31.09,10.54
ORD-003026,2024-05-23,2024-05-27,Second Class,CUST-0290,PROD-0028,3,10.87,0.05,32.61,30.98,8.63
ORD-003027,2024-07-29,2024-08-05,Standard Class,CUST-0024,PROD-0008,4,1109.39,0.1,4437.56,3993.8,1748.54
ORD-003028,2023-10-03,2023-10-08,Standard Class,CUST-0231,PROD-0001,4,1016.08,0.0,4064.32,4064.32,1167.91
ORD-003029,2024-07-02,2024-07-04,Same Day,CUST-0053,PROD-0022,6,128.86,0.0,773.16,773.16,62.57
ORD-003030,2024-09-10,2024-09-13,Second Class,CUST-0432,PROD-0014,1,185.66,0.2,185.66,148.53,0.04
ORD-003031,2023-11-06,2023-11-09,Second Class,CUST-0480,PROD-0030,10,4.37,0.0,43.7,43.7,7.41
ORD-003032,2023-09-01,2023-09-06,Standard Class,CUST-0416,PROD-0030,2,3.88,0.25,7.76,5.82,-0.17
ORD-003033,2023-11-04,2023-11-08,Second Class,CUST-0036,PROD-0012,4,36.94,0.0,147.76,147.76,33.05
ORD-003034,2024-05-06,2024-05-12,Standard Class,CUST-0405,PROD-0030,1,4.11,0.15,4.11,3.49,1.37
ORD-003035,2024-06-15,2024-06-22,Standard Class,CUST-0319,PROD-0030,8,3.9,0.0,31.2,31.2,5.77
ORD-003036,2023-08-17,2023-08-21,First Class,CUST-0208,PROD-0020,3,84.29,0.0,252.87,252.87,70.43
ORD-003037,2023-10-04,2023-10-08,First Class,CUST-0391,PROD-0015,1,526.69,0.25,526.69,395.02,62.9
ORD-003038,2024-10-03,2024-10-08,Standard Class,CUST-0493,PROD-0004,3,540.24,0.3,1620.72,1134.5,7.15
ORD-003039,2024-03-01,2024-03-06,Standard Class,CUST-0117,PROD-0031,2,3.12,0.0,6.24,6.24,2.39
ORD-003040,2023-09-25,2023-09-30,Standard Class,CUST-0065,PROD-0024,1,62.33,0.25,62.33,46.75,5.99
ORD-003041,2024-10-06,2024-10-06,Same Day,CUST-0368,PROD-0018,3,835.77,0.3,2507.31,1755.12,-115.67
ORD-003042,2023-07-06,2023-07-11,Standard Class,CUST-0236,PROD-0012,1,42.59,0.0,42.59,42.59,11.87
ORD-003043,2023-01-12,2023-01-17,Second Class,CUST-0404,PROD-0001,1,1082.6,0.0,1082.6,1082.6,148.28
ORD-003044,2023-10-07,2023-10-13,Standard Class,CUST-0169,PROD-0034,1,9.14,0.0,9.14,9.14,3.51
ORD-003045,2024-09-23,2024-09-29,Standard Class,CUST-0493,PROD-0021,6,198.26,0.0,1189.56,1189.56,504.01
ORD-003046,2024-09-01,2024-09-06,Standard Class,CUST-0181,PROD-0016,1,93.79,0.15,93.79,79.72,18.81
ORD-003047,2024-02-17,2024-02-22,Standard Class,CUST-0400,PROD-0016,4,82.65,0.0,330.6,330.6,92.52
ORD-003048,2024-03-18,2024-03-24,Standard Class,CUST-0361,PROD-0004,2,642.69,0.0,1285.38,1285.38,219.08
ORD-003049,2024-05-15,2024-05-22,Standard Class,CUST-0232,PROD-0033,4,5.78,0.0,23.12,23.12,1.64
ORD-003050,2023-06-30,2023-07-03,Second Class,CUST-0472,PROD-0019,2,128.81,0.3,257.62,180.33,22.54
ORD-003051,2024-03-29,2024-03-30,Same Day,CUST-0377,PROD-0028,7,11.34,0.1,79.38,71.44,23.12
ORD-003052,2023-10-11,2023-10-16,Standard Class,CUST-0205,PROD-0002,4,878.18,0.0,3512.72,3512.72,1287.32
ORD-003053,2023-06-28,2023-07-05,Standard Class,CUST-0353,PROD-0023,3,86.05,0.25,258.15,193.61,-13.63
ORD-003054,2023-01-21,2023-01-23,First Class,CUST-0114,PROD-0016,1,84.52,0.0,84.52,84.52,27.19
ORD-003055,2023-08-24,2023-08-29,Standard Class,CUST-0026,PROD-0012,5,36.29,0.0,181.45,181.45,76.82
ORD-003056,2024-01-19,2024-01-25,Standard Class,CUST-0012,PROD-0035,1,10.43,0.0,10.43,10.43,1.87
ORD-003057,2023-02-19,2023-02-24,Standard Class,CUST-0038,PROD-0026,2,15.96,0.0,31.92,31.92,2.74
ORD-003058,2023-11-29,2023-12-05,Standard Class,CUST-0485,PROD-0023,1,90.56,0.0,90.56,90.56,27.5
ORD-003059,2023-10-07,2023-10-14,Standard Class,CUST-0358,PROD-0004,5,619.98,0.0,3099.9,3099.9,642.63
ORD-003060,2024-08-30,2024-09-03,Second Class,CUST-0037,PROD-0006,5,1659.24,0.1,8296.2,7466.58,1898.58
ORD-003061,2024-05-12,2024-05-15,Second Class,CUST-0417,PROD-0003,3,747.16,0.0,2241.48,2241.48,769.06
ORD-003062,2023-01-22,2023-01-29,Standard Class,CUST-0454,PROD-0023,1,92.36,0.0,92.36,92.36,14.0
ORD-003063,2024-09-23,2024-09-27,Second Class,CUST-0391,PROD-0005,1,2075.76,0.0,2075.76,2075.76,364.55
ORD-003064,2024-02-06,2024-02-11,Standard Class,CUST-0255,PROD-0008,1,1202.58,0.0,1202.58,1202.58,531.86
ORD-003065,2023-01-18,2023-01-21,First Class,CUST-0210,PROD-0016,1,87.41,0.0,87.41,87.41,6.97
ORD-003066,2024-11-03,2024-11-10,Standard Class,CUST-0343,PROD-0035,2,10.6,0.05,21.2,20.14,4.7
ORD-003067,2023-11-17,2023-11-22,Standard Class,CUST-0482,PROD-0005,1,2041.82,0.0,2041.82,2041.82,511.25
ORD-003068,2024-09-01,2024-09-06,Standard Class,CUST-0184,PROD-0027,2,5.19,0.0,10.38,10.38,2.27
ORD-003069,2023-02-13,2023-02-18,Second Class,CUST-0468,PROD-0033,1,5.45,0.0,5.45,5.45,1.94
ORD-003070,2023-02-21,2023-02-26,Second Class,CUST-0214,PROD-0007,1,1385.01,0.0,1385.01,1385.01,377.98
ORD-003071,2023-02-09,2023-02-15,Standard Class,CUST-0276,PROD-0014,3,194.46,0.25,583.38,437.53,-28.81
ORD-003072,2024-04-29,2024-05-04,Second Class,CUST-0496,PROD-0033,2,6.03,0.0,12.06,12.06,5.1
ORD-003073,2023-12-25,2023-12-30,Second Class,CUST-0477,PROD-0003,3,675.8,0.0,2027.4,2027.4,552.92
ORD-003074,2024-01-25,2024-02-01,Standard Class,CUST-0389,PROD-0011,1,78.67,0.2,78.67,62.94,-3.34
ORD-003075,2023-04-25,2023-04-29,Second Class,CUST-0001,PROD-0036,2,5.13,0.0,10.26,10.26,1.96
ORD-003076,2024-04-22,2024-04-29,Standard Class,CUST-0145,PROD-0002,4,896.73,0.0,3586.92,3586.92,497.79
ORD-003077,2024-09-10,2024-09-17,Standard Class,CUST-0394,PROD-0026,4,15.25,0.0,61.0,61.0,12.11
ORD-003078,2023-12-21,2023-12-23,Same Day,CUST-0329,PROD-0017,2,588.42,0.0,1176.84,1176.84,181.33
ORD-003079,2024-07-31,2024-08-06,Standard Class,CUST-0247,PROD-0017,2,600.81,0.0,1201.62,1201.62,239.16
ORD-003080,2023-12-12,2023-12-15,Second Class,CUST-0445,PROD-0036,1,4.8,0.0,4.8,4.8,0.91
ORD-003081,2024-02-16,2024-02-22,Standard Class,CUST-0312,PROD-0024,1,61.96,0.0,61.96,61.96,25.8
ORD-003082,2023-08-03,2023-08-08,Standard Class,CUST-0336,PROD-0029,1,6.35,0.0,6.35,6.35,2.44
ORD-003083,2023-12-06,2023-12-09,Second Class,CUST-0178,PROD-0028,1,11.93,0.0,11.93,11.93,4.39
ORD-003084,2023-04-12,2023-04-19,Standard Class,CUST-0010,PROD-0013,3,367.74,0.0,1103.22,1103.22,425.69
ORD-003085,2023-10-17,2023-10-24,Standard Class,CUST-0056,PROD-0024,1,63.15,0.3,63.15,44.2,-3.66
ORD-003086,2023-10-25,2023-10-30,Standard Class,CUST-0489,PROD-0024,3,64.86,0.05,194.58,184.85,46.75
ORD-003087,2024-11-12,2024-11-19,Standard Class,CUST-0382,PROD-0003,5,708.51,0.0,3542.55,3542.55,1071.41
ORD-003088,2024-06-06,2024-06-12,Standard Class,CUST-0122,PROD-0034,2,8.81,0.15,17.62,14.98,2.24
ORD-003089,2023-01-29,2023-02-03,Standard Class,CUST-0113,PROD-0004,1,576.58,0.0,576.58,576.58,171.47
ORD-003090,2024-05-18,2024-05-23,Second Class,CUST-0116,PROD-0002,1,838.42,0.0,838.42,838.42,364.47
ORD-003091,2023-10-05,2023-10-11,Standard Class,CUST-0212,PROD-0021,1,203.74,0.0,203.74,203.74,39.46
ORD-003092,2023-06-10,2023-06-15,Standard Class,CUST-0268,PROD-0025,2,7.72,0.0,15.44,15.44,0.8
ORD-003093,2023-02-08,2023-02-14,Standard Class,CUST-0066,PROD-0016,1,86.9,0.0,86.9,86.9,34.0
ORD-003094,2023-07-08,2023-07-15,Standard Class,CUST-0500,PROD-0007,2,1315.59,0.15,2631.18,2236.5,203.33
ORD-003095,2024-06-03,2024-06-05,First Class,CUST-0265,PROD-0011,2,77.62,0.0,155.24,155.24,51.83
ORD-003096,2023-07-04,2023-07-09,Standard Class,CUST-0411,PROD-0008,2,1211.79,0.0,2423.58,2423.58,592.24
ORD-003097,2024-08-20,2024-08-25,Standard Class,CUST-0315,PROD-0003,2,674.73,0.0,1349.46,1349.46,397.55
ORD-003098,2023-10-16,2023-10-21,Standard Class,CUST-0425,PROD-0036,1,4.66,0.0,4.66,4.66,1.53
ORD-003099,2024-07-03,2024-07-09,Standard Class,CUST-0077,PROD-0017,1,547.55,0.0,547.55,547.55,78.78
ORD-003100,2024-01-11,2024-01-16,Standard Class,CUST-0040,PROD-0020,5,84.87,0.0,424.35,424.35,26.58
ORD-003101,2024-11-26,2024-12-03,Standard Class,CUST-0079,PROD-0025,5,8.67,0.0,43.35,43.35,12.65
ORD-003102,2023-01-07,2023-01-12,Standard Class,CUST-0128,PROD-0027,1,5.43,0.0,5.43,5.43,2.17
ORD-003103,2023-04-15,2023-04-19,First Class,CUST-0291,PROD-0008,1,1154.72,0.0,1154.72,1154.72,499.49
ORD-003104,2023-11-08,2023-11-12,Second Class,CUST-0347,PROD-0010,3,50.66,0.05,151.98,144.38,63.17
ORD-003105,2023-03-22,2023-03-27,Standard Class,CUST-0113,PROD-0017,4,600.88,0.25,2403.52,1802.64,162.32
ORD-003106,2023-12-17,2023-12-21,First Class,CUST-0160,PROD-0001,4,930.38,0.0,3721.52,3721.52,848.41
ORD-003107,2023-11-14,2023-11-19,Standard Class,CUST-0301,PROD-0001,2,981.83,0.0,1963.66,1963.66,314.1
ORD-003108,2024-04-09,2024-04-16,Standard Class,CUST-0025,PROD-0025,5,7.93,0.05,39.65,37.67,4.87
ORD-003109,2024-02-04,2024-02-10,Standard Class,CUST-0135,PROD-0023,1,93.71,0.0,93.71,93.71,29.48
ORD-003110,2023-02-25,2023-03-03,Standard Class,CUST-0242,PROD-0018,1,847.72,0.0,847.72,847.72,194.89
ORD-003111,2024-04-05,2024-04-10,Standard Class,CUST-0133,PROD-0034,1,8.29,0.3,8.29,5.8,1.11
ORD-003112,2023-04-02,2023-04-09,Standard Class,CUST-0315,PROD-0019,2,123.85,0.2,247.7,198.16,-18.81
ORD-003113,2024-04-06,2024-04-11,Standard Class,CUST-0086,PROD-0028,4,12.14,0.0,48.56,48.56,20.4
ORD-003114,2023-03-31,2023-04-03,Second Class,CUST-0204,PROD-0016,1,97.84,0.0,97.84,97.84,30.1
ORD-003115,2023-04-07,2023-04-12,Standard Class,CUST-0152,PROD-0027,2,4.89,0.05,9.78,9.29,1.51
ORD-003116,2024-02-14,2024-02-20,Standard Class,CUST-0149,PROD-0034,5,8.78,0.0,43.9,43.9,12.45
ORD-003117,2024-06-04,2024-06-09,Standard Class,CUST-0266,PROD-0018,2,970.59,0.05,1941.18,1844.12,110.91
ORD-003118,2024-04-24,2024-04-29,Standard Class,CUST-0028,PROD-0030,2,4.36,0.0,8.72,8.72,1.21
ORD-003119,2024-08-10,2024-08-14,First Class,CUST-0247,PROD-0021,1,187.14,0.0,187.14,187.14,12.12
ORD-003120,2023-04-24,2023-04-26,First Class,CUST-0271,PROD-0007,2,1318.16,0.0,2636.32,2636.32,1009.34
